Human gene	Ensembl ID	Protein domains	Contains canonical RBDs	Neuron enrichment (human)	Neuron enrichment (mouse)	Brain enrichment	Neuron developmental enrichment (early)	Neuron developmental enrichment (late)	pLI	Extreme pLI	High pLI	Medium pLI	Autism susceptibility	Intellectual disability susceptibility
GTPBP2	ENSG00000172432	T_Tr_GTP-bd_dom; Transl_B-barrel_sf; Transl_elong_EF1A/Init_IF2_C; P-loop_NTPase; GTPBP1-like	0	-0.400850273726932	-0.716586405818272	-1.89399976345017	-0.451931289	0.150482853	0.31663	0	0	0	0	1
GTPBP3	ENSG00000130299	GTPase_MnmE; Small_GTP-bd_dom; GTP-bd; GTP-bd_TrmE_N; MnmE_helical; TrmE/GcvT_dom1; MnmE_dom2; P-loop_NTPase; G_TrmE	0	-0.320965284142147	0.20453395993934	-1.07428339089514	-0.217201392	-0.314640687	4.1886e-09	0	0	0	0	1
GTPBP6	ENSG00000178605	GTP-bd; GTPase_HflX; GTPase_HflX_N; P-loop_NTPase; G_HFLX_dom; GTP-bd_M; GTPase_HflX_N_sf	0	-0.859118540364946	0.453484708927524	-0.714045370594166	-0.0284620504712684	-0.0769070168466188	1.1591e-07	0	0	0	0	0
GTPBP8	ENSG00000163607	GTP-bd; GTP-bd_ribosome_bio_YsxC; P-loop_NTPase; G_ENGB_dom	0	-0.320965284142147	-0.0361109632966237	-0.8598195176283	0.47464702	0.094598567	1.482e-07	0	0	0	0	1
GTSE1	ENSG00000075218	DDA3/GTSE-1; GTSE1_N	0	-0.320965284142147	-0.72638779233628	-0.3556925509191	-0.887702139	-2.59388342	2.7012e-05	0	0	0	0	0
GUCA1A	ENSG00000048545	EF_hand_dom; EF-hand-dom_pair; EF_Hand_1_Ca_BS; Recoverin	0	0.720816583108014	-0.73796018391781	1.54583567670503	0.310940444	0.478404419	0.00041429	0	0	0	0	0
GUCA1B	ENSG00000112599	EF_hand_dom; EF-hand-dom_pair; EF_Hand_1_Ca_BS; Recoverin	0	-1.51742438219016	0.598248740765275	-0.107823042045045	-0.083127738	-0.468265295	0.00021337	0	0	0	0	0
GUCA1C	ENSG00000138472	EF_hand_dom; EF-hand-dom_pair; EF_Hand_1_Ca_BS; Recoverin	0	-0.63006954184758	-0.26384866756404	0	-0.0284620504712684	-0.0769070168466188	2.5694e-07	0	0	0	0	0
GUCA2A	ENSG00000197273	Guanylin; Guanylin_sf	0	-0.320965284142147	0.0116533705553695	0	-0.0284620504712684	-0.0769070168466188	0.28692	0	0	0	0	0
GUCA2B	ENSG00000044012	Guanylin; Guanylin_sf	0	-0.320965284142147	0.0381477280832307	0	-0.0284620504712684	-0.0769070168466188	0.38097	0	0	0	0	0
GUCD1	ENSG00000138867	GUCD1	0	-0.320965284142147	-0.767137424889059	-1.75337410420407	-0.205017575	-0.891348808	0.24228	0	0	0	0	0
GUCY1A1	ENSG00000164116	A/G_cyclase; HNOB_dom_associated; A/G_cyclase_CS; NO_sig/Golgi_transp_ligand-bd; Nucleotide_cyclase; H-NOX_domain_sf; HNOB_dom_associated_sf	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
GUCY1A2	ENSG00000152402	A/G_cyclase; Heme_NO-bd; HNOB_dom_associated; A/G_cyclase_CS; NO_sig/Golgi_transp_ligand-bd; Nucleotide_cyclase; H-NOX_domain_sf; HNOB_dom_associated_sf	0	2.43803021921109	0.558800788390104	0.850812828897789	-0.306873509	1.295831888	0.31409	0	0	0	1	0
GUCY1B1	ENSG00000061918	A/G_cyclase; Heme_NO-bd; HNOB_dom_associated; A/G_cyclase_CS; NO_sig/Golgi_transp_ligand-bd; Nucleotide_cyclase; H-NOX_domain_sf; HNOB_dom_associated_sf	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
GUCY2C	ENSG00000070019	Prot_kinase_dom; A/G_cyclase; Ser-Thr/Tyr_kinase_cat_dom; Kinase-like_dom_sf; A/G_cyclase_CS; Peripla_BP_I; Nucleotide_cyclase; GC-C_PK	0	-1.67997891279208	0.349685376932566	-0.123653297803362	-0.0284620504712684	-0.0769070168466188	1.3919e-30	0	0	0	0	1
GUCY2D	ENSG00000132518	Prot_kinase_dom; A/G_cyclase; Ser-Thr/Tyr_kinase_cat_dom; ANF_lig-bd_rcpt; Kinase-like_dom_sf; HNOB_dom_associated; A/G_cyclase_CS; Peripla_BP_I; Nucleotide_cyclase	0	-0.320965284142147	0.00709756654715142	0.00430316691692652	-0.0284620504712684	-0.0769070168466188	6.4574e-10	0	0	0	0	0
GUCY2F	ENSG00000101890	Prot_kinase_dom; A/G_cyclase; Ser-Thr/Tyr_kinase_cat_dom; ANF_lig-bd_rcpt; Kinase-like_dom_sf; HNOB_dom_associated; A/G_cyclase_CS; Peripla_BP_I; Nucleotide_cyclase	0	-0.639697755408724	-0.580494271911479	0	-0.0284620504712684	-0.0769070168466188	1.0552e-13	0	0	0	0	0
GUF1	ENSG00000151806	EFG_V-like; T_Tr_GTP-bd_dom; EFTu-like_2; Small_GTP-bd_dom; EF-4; Transl_B-barrel_sf; LepA_CTD; P-loop_NTPase; G_TR_CS; EFG_III/V; LepA_IV; LepA_C_sf	0	0.573518577287182	-0.787009792915803	-0.106126326038001	0.463161854	0.210213847	5.3495e-18	0	0	0	0	0
GUK1	ENSG00000143774	Guanylate_kin-like_dom; GK/Ca_channel_bsu; Guanylate_kinase; Guanylate_kinase_CS; P-loop_NTPase	0	0.42192804572506	1.476646038722	0.0858231482108147	0.571723123	0.773515602	2.3324e-05	0	0	0	0	0
GULP1	ENSG00000144366	PTB/PI_dom; PH-like_dom_sf	0	3.20560290519388	-4.32326134662939	-1.71250284053883	-0.582588651	-1.000846896	0.68714	0	0	1	0	0
GUSB	ENSG00000169919	Glyco_hydro_2; Glyco_hydro_2_Ig-like; Glyco_hydro_2_cat; Glyco_hydro_2_N; Galactose-bd-like_sf; Ig-like_fold; Glycoside_hydrolase_SF; Glyco_hydro_2_CS; Glyco_hydro_2_AS; Beta-gal/glucu_dom_sf	0	-0.594645506286607	-1.16703198595435	-1.84015580262726	-0.333765792	-0.542027831	4.0382e-08	0	0	0	0	1
GVQW3	ENSG00000179240	Mos1_HTH	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
GXYLT1	ENSG00000151233	Glyco_trans_8; Nucleotide-diphossugar_trans	0	-0.320965284142147	-1.04932945026176	-0.894083843586426	-0.078044288	-0.956322333	0.12503	0	0	0	0	0
GXYLT2	ENSG00000172986	Glyco_trans_8; Nucleotide-diphossugar_trans	0	-2.09527858050651	-2.24992947096356	-1.03354434058743	-0.0284620504712684	-0.0769070168466188	5.3671e-14	0	0	0	0	0
GYG1	ENSG00000163754	Glyco_trans_8; Nucleotide-diphossugar_trans	0	-0.349277620973774	-0.26384866756404	-1.08096956787047	0.554750754	-1.084197788	4.8291e-12	0	0	0	0	0
GYG2	ENSG00000056998	Glyco_trans_8; Nucleotide-diphossugar_trans	0	-0.320965284142147	-0.26384866756404	0.984633363987687	-0.519504083	-1.803735818	7.0587e-10	0	0	0	0	0
GYPA	ENSG00000170180	Glycophorin; Glycophorin_CS	0	2.3644644687069	0.0755580664434947	0.0830427201027251	-0.0284620504712684	-0.0769070168466188	0.0010811	0	0	0	0	0
GYPB	ENSG00000250361	Glycophorin; ; Glycophorin_CS	0	2.62608069558061	-0.26384866756404	0	-0.0284620504712684	-0.0769070168466188	8.3815e-05	0	0	0	0	0
GYPC	ENSG00000136732	Glycophorin; Neurexin-like; Glycophorin-C	0	-0.320965284142147	-4.45037168597444	-3.18310449684632	-0.186603642	-1.144727726	0.11297	0	0	0	0	0
GYPE	ENSG00000197465	Glycophorin	0	1.55293927447246	-0.26384866756404	-0.380099881964972	-0.0284620504712684	-0.0769070168466188	0.0036896	0	0	0	0	0
GYS1	ENSG00000104812	Glycogen_synth	0	-0.320965284142147	0.0091454094389718	-1.41231899076009	0.322744305	-0.073370742	0.0002914	0	0	0	0	0
GYS2	ENSG00000111713	Glycogen_synth	0	-1.39806374161334	-0.0747901013236452	-0.0853273320026214	-0.0284620504712684	-0.0769070168466188	9.7872e-22	0	0	0	0	1
GZF1	ENSG00000125812	BTB/POZ_dom; SKP1/BTB/POZ_sf; Znf_C2H2_type; Znf_C2H2_sf	0	-0.320965284142147	0.628169325878968	-0.061812656043553	0.044427915	-0.450030163	0.0017798	0	0	0	0	0
GZMA	ENSG00000145649	Trypsin_dom; Peptidase_S1A; Peptidase_S1_PA; TRYPSIN_HIS; TRYPSIN_SER; Peptidase_S1_PA_chymotrypsin	0	-0.320965284142147	0.000139111989031089	-1.46927054071722	-0.0284620504712684	-0.0769070168466188	2.0457e-06	0	0	0	0	0
GZMB	ENSG00000100453	Trypsin_dom; Peptidase_S1A; Peptidase_S1_PA; TRYPSIN_HIS; TRYPSIN_SER; Peptidase_S1_PA_chymotrypsin	0	-0.320965284142147	-2.80254747940301	-0.612522421038152	-0.0284620504712684	-0.0769070168466188	3.6674e-14	0	0	0	0	0
GZMH	ENSG00000100450	Trypsin_dom; Peptidase_S1A; Peptidase_S1_PA; TRYPSIN_HIS; TRYPSIN_SER; Peptidase_S1_PA_chymotrypsin	0	-0.320965284142147	-0.26384866756404	-0.704024807282159	-0.0284620504712684	-0.0769070168466188	1.2818e-07	0	0	0	0	0
GZMK	ENSG00000113088	Trypsin_dom; Peptidase_S1A; Peptidase_S1_PA; TRYPSIN_HIS; TRYPSIN_SER; Peptidase_S1_PA_chymotrypsin	0	-0.320965284142147	-0.367830528098003	-0.800002398522027	-0.0284620504712684	-0.0769070168466188	0.0081495	0	0	0	0	0
GZMM	ENSG00000197540	Trypsin_dom; Peptidase_S1A; Peptidase_S1_PA; TRYPSIN_HIS; TRYPSIN_SER; Peptidase_S1_PA_chymotrypsin	0	-0.320965284142147	-0.514482743737816	-0.512243367084078	-0.0284620504712684	-0.0769070168466188	0.011275	0	0	0	0	0
H1-0	ENSG00000189060	Histone_H1/H5_H15; H1/H5; WH-like_DNA-bd_sf; WH_DNA-bd_sf	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H1-1	ENSG00000124610	Histone_H1/H5_H15; H1/H5; WH-like_DNA-bd_sf; WH_DNA-bd_sf	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H1-10	ENSG00000184897	Histone_H1/H5_H15; H1/H5; WH-like_DNA-bd_sf; WH_DNA-bd_sf	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H1-2	ENSG00000187837	Histone_H1/H5_H15; H1/H5; WH-like_DNA-bd_sf; WH_DNA-bd_sf	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H1-3	ENSG00000124575	Histone_H1/H5_H15; H1/H5; WH-like_DNA-bd_sf; WH_DNA-bd_sf	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H1-4	ENSG00000168298	Histone_H1/H5_H15; H1/H5; WH-like_DNA-bd_sf; WH_DNA-bd_sf	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	1	0
H1-5	ENSG00000184357	Histone_H1/H5_H15; H1/H5; WH-like_DNA-bd_sf; WH_DNA-bd_sf	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H1-6	ENSG00000187475	Histone_H1/H5_H15; H1/H5; WH-like_DNA-bd_sf; WH_DNA-bd_sf	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H1-7	ENSG00000187166		0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H1-8	ENSG00000178804	Histone_H1/H5_H15; WH-like_DNA-bd_sf; WH_DNA-bd_sf	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AB1	ENSG00000274183	Histone_H2A; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AB2	ENSG00000277858	Histone_H2A; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AB3	ENSG00000277745	Histone_H2A; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC1	ENSG00000164508	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC11	ENSG00000196787	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC12	ENSG00000274997	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC13	ENSG00000196747	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC14	ENSG00000276368	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC15	ENSG00000275221	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC16	ENSG00000276903	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC17	ENSG00000278677	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC18	ENSG00000288825	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC19	ENSG00000288859	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC20	ENSG00000184260	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC21	ENSG00000184270	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC25	ENSG00000181218	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC4	ENSG00000278463	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC6	ENSG00000180573	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC7	ENSG00000196866	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AC8	ENSG00000277075	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AJ	ENSG00000246705	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AL3	ENSG00000229674	Histone_H2A; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AP	ENSG00000187516	Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AX	ENSG00000188486	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AZ1	ENSG00000164032	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_C; Histone_H2A_CS	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2AZ2	ENSG00000105968	Histone_H2A; Histone_H2A/H2B/H3; Histone-fold; Histone_H2A_CS; Histone_H2A_C	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC1	ENSG00000146047	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC10	ENSG00000278588	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC11	ENSG00000124635	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	1	0
H2BC12	ENSG00000197903	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC12L	ENSG00000234289	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC13	ENSG00000185130	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC14	ENSG00000273703	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC15	ENSG00000233822	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC17	ENSG00000274641	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC18	ENSG00000203814	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC21	ENSG00000184678	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC26	ENSG00000196890	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC3	ENSG00000276410	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC4	ENSG00000180596	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC5	ENSG00000158373	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC6	ENSG00000274290	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC7	ENSG00000277224	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC8	ENSG00000273802	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BC9	ENSG00000275713	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BK1	ENSG00000285480	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BN1	ENSG00000290320	Histone_H2B; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BW1	ENSG00000123569	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H2BW2	ENSG00000101812	Histone_H2B; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3-3A	ENSG00000163041	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3-3B	ENSG00000132475	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3-4	ENSG00000168148	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3-5	ENSG00000188375	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3-7	ENSG00000273213	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3C1	ENSG00000275714	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3C10	ENSG00000278828	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3C11	ENSG00000275379	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3C12	ENSG00000197153	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3C13	ENSG00000183598	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3C14	ENSG00000203811	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3C15	ENSG00000203852	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3C2	ENSG00000286522	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3C3	ENSG00000287080	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3C4	ENSG00000197409	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3C6	ENSG00000274750	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3C7	ENSG00000277775	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3C8	ENSG00000273983	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
H3Y1	ENSG00000269466	Histone_H3/CENP-A; Histone_H2A/H2B/H3; Histone-fold	0	-0.320965284142147	-0.26384866756404	-0.255127599050345	-0.0284620504712684	-0.0769070168466188	NA	0	0	0	0	0
