Ensembl ID	Human gene	Mouse gene	Gene description	Protein domains	Contains canonical RBDs	Neuron enrichment (human)	Neuron enrichment (mouse)	Brain enrichment	Neuron developmental enrichment (early)	Neuron developmental enrichment (late)	Protein expression (caudate/cerebral cortex/hippocampus)	pLI	Extreme pLI	High pLI	Medium pLI	Autism susceptibility	Intellectual disability susceptibility
ENSG00000197299	BLM	Blm	Bloom syndrome, RecQ helicase-like	Helicase_C; HRDC_dom; DNA/RNA_helicase_DEAH_CS; DNA_helicase_ATP-dep_RecQ; HRDC-like_sf; DEAD/DEAH_box_helicase_dom; BDHCT; Helicase_ATP-bd; RQC_domain; P-loop_NTPase; RecQ_Zn-bd; BLM_N; BDHCT_assoc; WH-like_DNA-bd_sf; WH_DNA-bd_sf;	1	-1.962346533	-0.277219506	0.885361204	-0.533744143	-1.204392831	High, Medium	1.54e-15	0	0	0	0	1
ENSG00000142937	RPS8	Rps8	ribosomal protein S8	Ribosomal_S8e; Ribosomal_S8e_CS; Ribosomal_S8e/biogenesis_NSA2; Ribosomal_protein_S8e_euk	0	0.503945006	0.246340547	-1.788247236	0.283761369	-0.010644526	NA	0.99003	1	0	0	0	0
ENSG00000155506	LARP1	Larp1	La ribonucleoprotein domain family, member 1	DM15; La_HTH; WH-like_DNA-bd_sf; WH_DNA-bd_sf;	1	-0.403580522	0.148550232	-0.584785346	-0.132499066	0.137310949	Medium, High, Low	1	1	0	0	0	0
ENSG00000167004	PDIA3	Pdia3	protein disulfide isomerase family A, member 3	Disulphide_isomerase; Prot_disulphide_isomerase; Thioredoxin_domain; Thioredoxin_CS; Thioredoxin-like_sf; PDIA3_PDI_b	0	-0.481937189	-0.368936106	-1.573162876	0.531431968	-0.281516348	Medium, High, Medium	0.99608	1	0	0	0	0
ENSG00000089220	PEBP1	Pebp1	phosphatidylethanolamine binding protein 1	Phosphatidylethanolamine-bd_CS; PEBP; PEBP_euk; PEBP-like_sf	0	0.367769421	1.428458943	1.14496693	0.003786674	0.057331797	Medium, Medium, Medium	0.09167	0	0	0	0	0
ENSG00000063244	U2AF2	U2af2	U2 small nuclear RNA auxiliary factor 2	RRM_dom; U2AF_lg; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf;	1	-0.816822787	-0.010747788	-1.014772076	-0.046437407	-0.394408766	Low, Medium, Low	0.9996	1	0	0	0	1
ENSG00000121774	KHDRBS1	Khdrbs1	KH domain containing, RNA binding, signal transduction associated 1	KH_dom; KH_dom_type_1; Sam68-YY; Qua1_dom; KH_dom_type_1_sf	1	-0.473047079	0.46221938	-0.864071951	-0.006258668	-0.040094232	High, High, Medium	0.99423	1	0	0	0	0
ENSG00000168066	SF1	NA	splicing factor 1	Znf_CCHC; KH_dom; KH_dom_type_1; BBP/SF1; SF1-HH; KH_dom_type_1_sf;	1	-1.022858619	-0.00190286165509761	-1.487930963	-0.265177809	-0.371158446	Medium, Medium, High	0.99943	1	0	0	0	0
ENSG00000158545	ZC3H18	Zc3h18	zinc finger CCCH-type containing 18	Znf_CCCH; Znf_CCCH_sf; Znf-CCCH_4	1	-0.442829566	-0.00650117	-0.780769988	-0.175695456	-0.391719598	High, High, High	1	1	0	0	0	0
ENSG00000132591	ERAL1	Eral1	Era G-protein-like 1 (E. coli)	Small_GTP-bd_dom; GTP-bd_Era; GTP_binding_domain; KH_sf_prok-type; KH_dom-like_a/b; P-loop_NTPase; G_ERA_dom;	0	-0.219374705105205	-0.284444853	-0.202338968	-0.187200582	-0.219166219	Low, Low, Low	3.11e-09	0	0	0	0	0
ENSG00000132341	RAN	Ran	RAN, member RAS oncogene family	Small_GTPase; Ran_GTPase; Small_GTP-bd_dom; P-loop_NTPase;	0	0.784591915	0.878754178	-0.359450295	0.098585097	-0.780312288	NA	0.97576	0	1	0	0	0
ENSG00000144028	SNRNP200	Snrnp200	small nuclear ribonucleoprotein 200kDa (U5)	Helicase_C; Sec63-dom; DEAD/DEAH_box_helicase_dom; Helicase_ATP-bd; Ig_E-set; P-loop_NTPase; C2_domain_sf; WH_DNA-bd_sf; Brr2_helicase_PWI	1	-0.21036676	-0.00363084	-1.475266674	-0.078841814	-0.435594167	Low, Low, Low	1	1	0	0	0	0
ENSG00000133858	ZFC3H1	Zfc3h1	zinc finger, C3H1-type containing	HAT; TPR-like_helical_dom_sf; TPR-contain_dom; Putative_zinc-finger_domain; Red1;	0	-0.219374705105205	-0.330763535	-1.677653615	0.027965365	-0.294518227	High, High, High	1	1	0	0	0	0
ENSG00000130332	LSM7	Lsm7	LSM7 homolog, U6 small nuclear RNA associated (S. cerevisiae)	LSM_dom_sf; ; LSM_dom_euk/arc; Lsm7	0	-0.524448128	0.325514149	-0.526626109	0.340901519	0.068404969	Medium, Medium, High	0.46157	0	0	0	0	0
ENSG00000184388	PABPC1L2B	NA	poly(A) binding protein, cytoplasmic 1- like 2B	RRM_dom; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf	1	0.56276783	-0.00190286165509761	2.075724293	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected, Not detected	0.32142	0	0	0	0	0
ENSG00000092201	SUPT16H	Supt16	suppressor of Ty 16 homolog (S. cerevisiae)	Pept_M24; PH-like_dom_sf; DUF1747; FACT_Spt16; FACT-Spt16_Nlobe; Creatin/AminoP/Spt16_NTD; Spt16_M24; Creatinase/aminopeptidase-like; Spt16	0	0.445878739	0.004704073	-1.141257445	-0.205408997	-0.684415072	Medium, Medium, Medium	1	1	0	0	1	1
ENSG00000136271	DDX56	Ddx56	DEAD (Asp-Glu-Ala-Asp) box helicase 56	Helicase_C; DEAD/DEAH_box_helicase_dom; Helicase_ATP-bd; RNA_helicase_DEAD_Q_motif; P-loop_NTPase;	1	-0.278510198	0.360714732	-1.104379055	0.001204067	-0.379803003	Medium, Medium, Medium	8.21e-08	0	0	0	0	0
ENSG00000095139	ARCN1	Arcn1	archain 1	Longin-like_dom_sf; Coatomer_dsu; MHD; AP2_Mu_C_sf; AP_mu_sigma_su	0	-0.133186755	0.076625656	-1.331460288	0.350377607	0.046352946	Low, Medium, Medium	0.99997	1	0	0	0	1
ENSG00000135482	ZC3H10	Zc3h10	zinc finger CCCH-type containing 10	Znf_CCCH; Znf_CCCH_sf	1	-0.744030432	-0.117536593	-0.800818406	-0.552598851	-1.295176906	Low, Low, Not detected	0.31615	0	0	0	0	0
ENSG00000177971	IMP3	Imp3	IMP3, U3 small nucleolar ribonucleoprotein, homolog (yeast)	Ribosomal_S4/S9_N; S4_RNA-bd; Ribosomal_S4/S9; S4_RNA-bd_sf	0	-0.13834009	-0.531551787	-0.420549415	-0.006772898	-0.205850074	NA	1.55e-07	0	0	0	0	0
ENSG00000256968	SNRPEP2	NA	small nuclear ribonucleoprotein polypeptide E pseudogene 2	NA	0	-0.219374705105205	-0.00190286165509761	-0.454940938	0.0549386088409786	-0.198750741739042	NA	0.480746042349629	0	0	0	0	0
ENSG00000122870	BICC1	Bicc1	bicaudal C homolog 1 (Drosophila)	SAM; KH_dom; KH_dom_type_1; SAM/pointed_sf; KH_dom_type_1_sf; BICC1_SAM_dom	1	0.906793286	-2.308259936	-2.583548035	0.0549386088409786	-0.198750741739042	NA	0.83685	0	0	1	0	0
ENSG00000100220	C22orf28	NA	chromosome 22 open reading frame 28	RtcB; RtcB_euk; RtcB-like_sf	0	-0.219374705105205	-0.00190286165509761	-0.798554224744701	-0.057667401	-0.616749711	Medium, Medium, Medium	0.480746042349629	0	0	0	0	0
ENSG00000125485	DDX31	Ddx31	DEAD (Asp-Glu-Ala-Asp) box polypeptide 31	RNA-helicase_DEAD-box_CS; Helicase_C; DEAD/DEAH_box_helicase_dom; Helicase_ATP-bd; RNA_helicase_DEAD_Q_motif; DUF4217; P-loop_NTPase	1	-0.813318618	-0.161301952	-1.081770855	0.438626608	-1.091438571	NA	1.98e-12	0	0	0	0	0
ENSG00000182872	RBM10	Rbm10	RNA binding motif protein 10	G_patch_dom; RRM_dom; Znf_RanBP2; Nucleotide-bd_a/b_plait_sf; Znf_C2H2_type; RBM10; RBM10_RRM2; RBM10_OCRE; RBD_domain_sf; Znf_RanBP2_sf; OCRE	1	-0.626463195	-0.181160644	-0.67259184	0.336179075	0.321692671	Low, Not detected, Low	1	1	0	0	0	1
ENSG00000173914	RBM4B	Rbm4b	RNA binding motif protein 4B	RRM_dom; Znf_CCHC; Nucleotide-bd_a/b_plait_sf; RBM4_RRM1; RBM4_RRM2; RBD_domain_sf;	1	-0.256984856	-0.018210239	0.027660344	-0.250521755	0.455554549	Medium, High, Medium	0.02359	0	0	0	0	0
ENSG00000273899	NOL12	Nol12	nucleolar protein 12	Nucleolar_protein_12	0	-0.171482171	0.681854514	-0.516869642	-0.0335354	-0.323594344	Medium, Low, Low	0.0012204	0	0	0	0	0
ENSG00000140955	ADAD2	Adad2	adenosine deaminase domain containing 2	A_deamin; dsRBD_dom	1	0.603120973	-0.148207768	0.284078315	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	2.39e-12	0	0	0	0	0
ENSG00000132153	DHX30	Dhx30	DEAH (Asp-Glu-Ala-His) box polypeptide 30	Helicase_C; DNA/RNA_helicase_DEAH_CS; Helicase-assoc_dom; DEAD/DEAH_box_helicase_dom; DUF1605; Helicase_ATP-bd; P-loop_NTPase;	1	-0.190888317	-0.107819848	-0.70839352	0.132485836	0.186582301	High, Medium, Medium	1	1	0	0	1	1
ENSG00000147403	RPL10	Rpl10	ribosomal protein L10	Ribosomal_L10e; Ribosomal_L10e/L16; Ribosomal_L10e_CS; Ribosomal_L10e/L16_sf	0	-0.397731236	-0.183955871	-2.185606595	0.289290395	0.216926887	High, High, High	0.90915	0	1	0	1	1
ENSG00000184735	DDX53	NA	DEAD (Asp-Glu-Ala-Asp) box polypeptide 53	RNA-helicase_DEAD-box_CS; Helicase_C; KH_dom; KH_dom_type_1; DEAD/DEAH_box_helicase_dom; Helicase_ATP-bd; RNA_helicase_DEAD_Q_motif; P-loop_NTPase; KH_dom_type_1_sf	1	-0.219374705105205	-0.00190286165509761	0	0.0549386088409786	-0.198750741739042	NA	0.66167	0	0	1	1	1
ENSG00000204560	DHX16	Dhx16	DEAH (Asp-Glu-Ala-His) box polypeptide 16	Helicase_C; DNA/RNA_helicase_DEAH_CS; Helicase-assoc_dom; DUF1605; Helicase_ATP-bd; P-loop_NTPase; DEAD/DEAH_box_helicase_dom	1	-0.836797277	-0.269544406	-1.800007142	0.126261763	0.113949394	Low, High, Medium	1.6e-12	0	0	0	0	0
ENSG00000196335	STK31	Stk31	serine/threonine kinase 31	Prot_kinase_dom; Tudor; Kinase-like_dom_sf; SNase_OB-fold_sf;	0	-0.892639395	0.08197091	0.099390923	0.122926566	-0.182617266	Not detected, Not detected, Not detected	0.006616	0	0	0	0	0
ENSG00000215251	FASTKD5	Fastkd5	FAST kinase domains 5	FAST_Leu-rich; FAST_2; RAP	0	-0.219374705105205	0.073795963	-0.954810063	0.223486953	0.237105542	Medium, Medium, Low	3.58e-08	0	0	0	0	0
ENSG00000204599	TRIM39	Trim39	tripartite motif containing 39	Znf_B-box; Znf_RING; Znf_RING/FYVE/PHD; Znf_RING_CS; B30.2/SPRY; SPRY_dom; Butyrophylin_SPRY; PRY; ConA-like_dom_sf; PRY/SPRY_TRIM39; B30.2/SPRY_sf	0	-0.409977259	-0.141040657	-1.222100221	-0.258065271	-0.458873898	Not detected, Not detected, Not detected	0.99474	1	0	0	0	0
ENSG00000080608	KIAA0020	NA	KIAA0020	Pumilio_RNA-bd_rpt; ARM-like; CPL_dom; ARM-type_fold; PUM-HD; PUM3	1	0.299474042	-0.00190286165509761	-0.798554224744701	0.733734308	-0.472582015	Medium, Medium, Medium	3.21e-26	0	0	0	0	0
ENSG00000126524	SBDS	Sbds	Shwachman-Bodian-Diamond syndrome	Sdo1/SBDS; Ribosome_mat_SBDS_CS; Ribosome_mat_SBDS_C; Ribosome_mat_SBDS_N; Ribosome_mat_SBDS_N_sf; Sdo1/SBDS_central_sf; Sdo1/SBDS-like	0	-0.174910861	-0.03414389	-0.507584347	0.178664178	-0.051860749	Medium, Medium, Not detected	6.21e-05	0	0	0	0	1
ENSG00000100038	TOP3B	Top3b	topoisomerase (DNA) III beta	Topo_IA; Topo_IA_2; Topo_IA_DNA-bd_dom; TOPRIM_domain; Topo_IA_cen; Topo_IA_cen_sub1; Topo_IA_cen_sub2; Topo_IA_cen_sub3; Topo_IA_core_domain; Topo_IA_AS; TOPRIM_TopoIII;	0	-0.372786622	-0.330204718	-0.949027765	-0.460691498	-0.386819769	NA	0.00021389	0	0	0	1	0
ENSG00000080824	HSP90AA1	Hsp90aa1	heat shock protein 90kDa alpha (cytosolic), class A member 1	Hsp90_fam; HATPase_C; Heat_shock_protein_90_CS; Ribosomal_S5_D2-typ_fold; Hsp90_N; HATPase_C_sf; HSP90_C;	0	-0.219374705105205	1.502778943	0.6163252	0.265744727	-0.198377085	Not detected, Low, Not detected	0.86025	0	0	1	0	0
ENSG00000174243	DDX23	Ddx23	DEAD (Asp-Glu-Ala-Asp) box polypeptide 23	RNA-helicase_DEAD-box_CS; Helicase_C; DEAD/DEAH_box_helicase_dom; Helicase_ATP-bd; RNA_helicase_DEAD_Q_motif; P-loop_NTPase	1	-0.346024082	-0.314295939	-1.386548824	-0.387556333	-0.571629671	High, High, High	0.54199	0	0	1	1	1
ENSG00000111605	CPSF6	Cpsf6	cleavage and polyadenylation specific factor 6, 68kDa	RRM_dom; Nucleotide-bd_a/b_plait_sf; CPSF6; CPSF6/7; RBD_domain_sf;	1	-0.219374705105205	0.122366161	-1.142314369	-0.259327991	-0.459899421	High, High, High	0.99982	1	0	0	0	0
ENSG00000105058	FAM32A	Fam32a	family with sequence similarity 32, member A	FAM32A;	0	0.464082317	0.348042782	-0.688426714	-0.000954581	0.3281121	Not detected, Not detected, Not detected	0.030275	0	0	0	0	0
ENSG00000183751	TBL3	Tbl3	transducin (beta)-like 3	WD40_repeat; Quino_amine_DH_bsu; SSU_processome_Utp13; WD40/YVTN_repeat-like_dom_sf; WD40_repeat_dom; WD40_repeat_CS; G-protein_beta_WD-40_rep; WD40_repeat_dom_sf; ; Quinoprotein_ADH-like_supfam	0	-0.219374705105205	0.043185924	-0.955160303	0.163374963	-0.173161174	High, High, High	9.41e-11	0	0	0	0	0
ENSG00000105939	ZC3HAV1	Zc3hav1	zinc finger CCCH-type, antiviral 1	Znf_CCCH; WWE-dom; Poly(ADP-ribose)pol_cat_dom; WH-like_DNA-bd_sf; WWE_dom_sf; Znf-CCCH_8; ZAP_HTH	1	-3.209419922	-2.829168012	-1.739458568	-0.250995176	-1.038224082	High, Medium, Medium	2.32e-05	0	0	0	0	0
ENSG00000186288	PABPC1L2A	NA	poly(A) binding protein, cytoplasmic 1- like 2A	RRM_dom; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf	1	0.536537927	-0.00190286165509761	2.102362508	0.182680981	1.113352314	Not detected, Not detected, Not detected, Not detected	0.35004	0	0	0	0	0
ENSG00000138646	HERC5	NA	HECT and RLD domain containing E3 ubiquitin protein ligase 5	Reg_chr_condens; HECT_dom; RCC1/BLIP-II; Hect_E3_ubiquitin_ligase	0	-2.259062769	-0.00190286165509761	-1.173588435	-0.788272107	-0.504517121	Not detected, Not detected, Low	7.68e-11	0	0	0	0	0
ENSG00000259224	SLC35G6	Slc35g3	solute carrier family 35, member G6	NA	0	-0.219374705105205	0.02486566	-0.009956351	0.0549386088409786	-0.198750741739042	NA	0.00053288	0	0	0	0	0
ENSG00000182117	NOP10	Nop10	NOP10 ribonucleoprotein homolog (yeast)	H/ACA_rnp_Nop10; H/ACA_rnp_Nop10_sf	0	-0.219374705105205	0.513071538	-0.93474057	0.367823559	-0.028402387	Medium, Medium, Medium	0.76943	0	0	1	0	0
ENSG00000213516	RBMXL1	NA	RNA binding motif protein, X-linked-like 1	RRM_dom; RRM_dom_euk; RBM1CTR; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf	1	-0.145440405	-0.00190286165509761	-0.571147911	0.027922399	-0.0081965	High, High, High	0.029284	0	0	0	0	0
ENSG00000100353	EIF3D	Eif3d	eukaryotic translation initiation factor 3, subunit D	eIF3d;	0	-0.680556561	0.263117418	-1.960706364	0.26772616	-0.310640024	Medium, Medium, Medium	0.99983	1	0	0	0	0
ENSG00000011304	PTBP1	Ptbp1	polypyrimidine tract binding protein 1	RRM_dom; HnRNP-L/PTB; Nucleotide-bd_a/b_plait_sf; PTBP1_RRM; PTBP1/2/3_RRM2; PTBP1_RRM1; PTBP1_RRM3; RBD_domain_sf;	1	-0.678691917	-1.799602355	-2.777279057	-0.33484859	-1.218203111	Not detected, Not detected, Not detected	0.99961	1	0	0	0	0
ENSG00000067048	DDX3Y	Ddx3y	DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, Y-linked	RNA-helicase_DEAD-box_CS; Helicase_C; DEAD/DEAH_box_helicase_dom; Helicase_ATP-bd; RNA_helicase_DEAD_Q_motif; P-loop_NTPase	1	0.502314613	-0.59323065	-1.58902367	0.0549386088409786	-0.198750741739042	Low, Low, Not detected	0.96494	0	1	0	0	0
ENSG00000188549	C15orf52	NA	chromosome 15 open reading frame 52	DUF4594;	0	-2.643669819	-0.00190286165509761	-1.818207723	0.393465432	0.917938193	Not detected, Medium, Low	1.41e-13	0	0	0	0	0
ENSG00000174780	SRP72	Srp72	signal recognition particle 72kDa	TPR-like_helical_dom_sf; Signal_recog_part_SRP72_RNA-bd; TPR_repeat; SRP72; SRP_TPR-like; TPR-contain_dom	0	0.307961224	0.159653281	-1.189796152	-0.002670746	0.247321325	High, High, High	0.0017104	0	0	0	0	0
ENSG00000134186	PRPF38B	Prpf38b	PRP38 pre-mRNA processing factor 38 (yeast) domain containing B	PRP38	0	-1.13415099	-0.622416039	-1.195342552	-0.015663194	0.034709577	Not detected, Not detected, Not detected	0.70194	0	0	1	0	0
ENSG00000147649	MTDH	Mtdh	metadherin	LYRIC;	0	-0.558132891	-0.445108774	-1.267766916	0.443187759	0.269878002	High, High, High	0.32924	0	0	0	0	0
ENSG00000175573	C11orf68	AI837181	chromosome 11 open reading frame 68	DUF1917; TIF_eIF4e-like	0	-0.225470258	0.866324461	-0.408315288	0.226645953	0.315262159	High, Medium, High	0.24562	0	0	0	0	0
ENSG00000168439	STIP1	Stip1	stress-induced-phosphoprotein 1	STI1_HS-bd; TPR-like_helical_dom_sf; TPR-contain_dom; TPR_2; TPR_repeat; STI1; ; TPR_1	0	-0.273710137	0.997818646	-0.400029761	0.357273653	-0.264742895	Low, Medium, Low	0.99987	1	0	0	0	0
ENSG00000185129	PURA	Pura	purine-rich element binding protein A	PUR-bd_fam; PURalpha	0	-0.219374705105205	0.799637751	-0.480182418	0.013339895	0.083520827	NA	0.94029	0	1	0	0	1
ENSG00000138398	PPIG	Ppig	peptidylprolyl isomerase G (cyclophilin G)	Cyclophilin-type_PPIase_dom; Cyclophilin-type_PPIase_CS; Cyclophilin-like_dom_sf	0	0.34938525	0.313085868	-1.039085052	0.295234376	0.420401669	High, High, High	0.96292	0	1	0	0	0
ENSG00000135387	CAPRIN1	Caprin1	cell cycle associated protein 1	Caprin-1_C; Caprin; Caprin-1_dimer	0	-0.33660642	0.472775395	-0.674117824	0.095952176	0.237858118	High, High, High	0.97247	0	1	0	1	1
ENSG00000157110	RBPMS	Rbpms	RNA binding protein with multiple splicing	RRM_dom; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf	1	-0.553902951	-4.321979324	-4.113904639	0.536482179	-0.870693463	Not detected, Not detected, Not detected	0.97173	0	1	0	0	0
ENSG00000149257	SERPINH1	Serpinh1	serpin peptidase inhibitor, clade H (heat shock protein 47), member 1, (collagen binding protein 1)	Serpin_fam; Serpin_CS; Serpin_dom; SERPINH1; Serpin_H1_domain; Serpin_sf; Serpin_sf_1; Serpin_sf_2;	0	-2.08646948	-4.655845429	-3.053746546	0.856340047	-0.260353885	Not detected, Not detected, Not detected	0.027553	0	0	0	0	0
ENSG00000134644	PUM1	Pum1	pumilio homolog 1 (Drosophila)	Pumilio_RNA-bd_rpt; ARM-like; ARM-type_fold; PUM-HD; Pumilio_RNA-bd;	1	-0.483436521	-0.192756848	-0.87477889	-0.090860396	0.323457219	Low, Medium, Medium	1	1	0	0	0	1
ENSG00000167112	TRUB2	Trub2	TruB pseudouridine (psi) synthase homolog 2 (E. coli)	PsdUridine_synth_N; PsdUridine_synth_cat_dom_sf; Trub2	0	-0.308423175	-0.056379236	0.353986962	-0.056501798	-0.697114226	Not detected, Medium, Medium	3.79e-06	0	0	0	0	0
ENSG00000123838	C4BPA	NA	complement component 4 binding protein, alpha	Sushi_SCR_CCP_dom; Sushi/SCR/CCP_sf; C4bp_oligo	0	-0.284308879	-0.00190286165509761	-0.117007842	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	0.45739	0	0	0	0	0
ENSG00000138399	FASTKD1	Fastkd1	FAST kinase domains 1	FAST_Leu-rich; FAST_2; RAP	0	0.267849352	-0.422973553	-0.160268851	-0.121061274	-0.115097099	Medium, Medium, Medium	4.56e-29	0	0	0	0	0
ENSG00000198791	CNOT7	Cnot7	CCR4-NOT transcription complex, subunit 7	RNase_CAF1; RNaseH-like_sf; RNaseH_sf; CNOT7; CNOT7/CNOT8/Pop2;	0	0.452333609	0.766572359	-0.108362026	-0.022353326	-0.157540292	NA	0.99686	1	0	0	0	0
ENSG00000215472	RPL17	Rpl17	ribosomal protein L17	Ribosomal_L22; Ribosomal_L22/L17_euk/arc; Ribosomal_L22/L17_CS; Ribosomal_L22/L17_sf	0	0.510971723	0.70969574	-1.678241511	0.18082117	-0.118152619	High, High, High	0.92412	0	1	0	0	0
ENSG00000156531	PHF6	Phf6	PHD finger protein 6	Znf_PHD; Znf_RING/FYVE/PHD; EPHD	0	-0.524367169	0.354785501	-0.465851465	-0.317464149	-0.428877875	Medium, Medium, Medium	0.99784	1	0	0	0	1
ENSG00000121274	PAPD5	NA	PAP associated domain containing 5	PAP_assoc; Polymerase_NTP_transf_dom; TENT4B; NT_sf	0	0.149229095	-0.00190286165509761	-0.892132677	-0.182388375	0.192293848	Not detected, Not detected, Not detected	0.99943	1	0	0	0	0
ENSG00000183808	RBM12B	Rbm12b1	RNA binding motif protein 12B	RRM_dom; Nucleotide-bd_a/b_plait_sf; RBM12B_RRM2; RBM12B_RRM3; RBD_domain_sf	1	-0.293333044	-0.120087218	-1.15720225	0.528842045	0.618207043	Medium, Low, Medium	0.0049816	0	0	0	0	0
ENSG00000105856	HBP1	Hbp1	HMG-box transcription factor 1	Ataxin_AXH_dom; HMG_box_dom; Ataxin_AXH_dom_sf; HMG_box_dom_sf; HBP1;	0	-0.685068308	-1.702072774	-2.020094907	-0.270231044	-0.943000337	High, High, Low	0.0042407	0	0	0	0	0
ENSG00000161547	SRSF2	Srsf2	serine/arginine-rich  splicing factor 2	RRM_dom; RRM_dom_euk; Nucleotide-bd_a/b_plait_sf; SRSF2-like; RBD_domain_sf;	1	-0.778050665	-0.47536079	-1.31356435	-0.2328275	-0.687193912	Medium, High, Medium	0.47898	0	0	0	0	0
ENSG00000130303	BST2	NA	bone marrow stromal cell antigen 2	BST2	0	-3.346556952	-0.00190286165509761	-1.810443233	0.0549386088409786	-0.198750741739042	Not detected, Medium, Low	0.00042516	0	0	0	0	0
ENSG00000147604	RPL7	Rpl7	ribosomal protein L7	Ribosomal_L7_euk; Ribosomal_L30_N; Ribosomal_L30_ferredoxin-like; Ribosomal_L30_CS; Ribosomal_L30_central_dom_arc; Ribosomal_L7_euk_arc; L30_ferredoxin-like_sf; Ribosomal_L7/L30	0	1.049336425	-0.100300991	-1.757983515	0.357666339	0.01716733	Medium, Medium, High	0.99626	1	0	0	0	0
ENSG00000179873	NLRP11	NA	NLR family, pyrin domain containing 11	Leu-rich_rpt; DAPIN; NACHT_NTPase; DEATH-like_dom_sf; Cu2_ascorb_mOase_CS-1; LRR_dom_sf; NOD2_WH; NLRP_HD2	0	-0.419988278	-0.00190286165509761	-0.006699455	0.0549386088409786	-0.198750741739042	NA	2.15e-09	0	0	0	0	0
ENSG00000131773	KHDRBS3	Khdrbs3	KH domain containing, RNA binding, signal transduction associated 3	KH_dom; KH_dom_type_1; Sam68-YY; Qua1_dom; KH_dom_type_1_sf;	1	1.10790651	2.24174755	0.899524717	0.225955201	0.847399166	High, High, High	0.44237	0	0	0	0	0
ENSG00000091542	ALKBH5	Alkbh5	alkB, alkylation repair homolog 5 (E. coli)	AlkB-like; ALKBH5; AlkB-like_sf	0	-0.576378751	-0.400708285	-0.452846551	-0.319192744	-0.162100584	High, High	0.94974	0	1	0	0	0
ENSG00000047597	XK	Xk	neuroacanthocytosis	XK-rel	0	-0.219374705105205	-0.00190286165509761	-0.798554224744701	0.0549386088409786	-0.198750741739042	Not detected, Low, Not detected	0.480746042349629	0	0	0	0	0
ENSG00000115421	PAPOLG	Papolg	poly(A) polymerase gamma	Polymerase_NTP_transf_dom; PolA_pol_RNA-bd_dom; PolA_pol_cen_dom; NuclTrfase_I-like_C; NT_sf;	0	0.165689339	-0.044137464	-0.756494917	-0.212417924	0.090144634	Not detected, High, Medium	0.9979	1	0	0	1	0
ENSG00000039123	SKIV2L2	NA	superkiller viralicidic activity 2-like 2 (S. cerevisiae)	Helicase_C; DEAD/DEAH_box_helicase_dom; Ski2_C; Helicase_ATP-bd; Ski2-like; rRNA_proc-arch_dom; P-loop_NTPase;	1	-0.717692885	-0.00190286165509761	-1.229025994	0.205718212	-0.119785742	Medium, High, Low	0.86106	0	0	1	0	0
ENSG00000135114	OASL	Oasl1	2'-5'-oligoadenylate  synthetase-like	Ubiquitin-like_dom; NT_2-5OAS_ClassI-CCAase; 2-5OAS_C_CS; 2-5-oligoAdlate_synth_1_dom2/C; 2-5A_synthase; Ubiquitin-like_domsf; 2-5-oligoAdlate_synth_2_sf; 2-5OAS_N_CS; NT_sf	0	-0.358818735	-1.051798624	-0.21654206	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	2.76e-11	0	0	0	0	0
ENSG00000105618	PRPF31	Prpf31	PRP31 pre-mRNA processing factor 31 homolog (S. cerevisiae)	Nop_dom; NOSIC; Prp31_C; Prp31; Helix_hairpin_bin_sf; Nop_dom_sf; Nop_C	0	-0.219374705105205	-0.067758989	-0.879130659	-0.155557106	-0.856468339	High, High, High	0.98313	0	1	0	0	0
ENSG00000161016	RPL8	Rpl8	ribosomal protein L8	Ribosomal_L2; Translation_prot_SH3-like_sf; NA-bd_OB-fold; Rib_L2_dom2; Ribosomal_L2_dom3; Rbsml_prot_L2_RNA-bd_dom; Ribosomal_L2_C; Ribosomal_L2_CS; Ribosomal_L2_arc	0	0.184166523	0.087769592	-1.728525113	0.323862022	-0.405510556	Medium, High, High	0.95531	0	1	0	0	0
ENSG00000136810	TXN	Txn1	thioredoxin	Thioredoxin; Thioredoxin_domain; Thioredoxin_CS; Thioredoxin-like_sf	0	0.742019495	0.385787955	-0.622686565	0.690793807	-0.033010609	Low, Low, Low	0.20119	0	0	0	0	0
ENSG00000117395	EBNA1BP2	Ebna1bp2	EBNA1 binding protein 2	Ebp2	0	0.379701133	0.158381794	-0.343332055	0.844621955	-0.417539722	High, High	1.37e-09	0	0	0	0	0
ENSG00000120948	TARDBP	Tardbp	TAR DNA binding protein	RRM_dom; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf; TDP43_N;	1	-0.598001101	0.05865983	-0.956741474	-0.080053489	-0.733538701	High, High, High	0.98542	0	1	0	0	1
